ClassID,Packet,Delay (ms)
3,1907,2.017
2,1906,3.852
1,1904,5.109
2,1907,3.852
3,1908,2.3000000000000003
1,1905,5.124
2,1908,3.994
3,1909,2.652
1,1906,4.995
2,1909,4.998
3,1910,2.575
1,1907,4.383
3,1911,2.785
2,1910,5.398
1,1908,4.383
3,1912,4.013
2,1911,5.808
1,1909,4.374
3,1913,2.998
2,1912,5.235
1,1910,4.8420000000000005
2,1913,5.495
3,1914,2.7920000000000003
1,1911,4.781
3,1915,2.471
2,1914,5.68
1,1912,4.3020000000000005
2,1915,5.182
3,1916,2.746
1,1913,4.3020000000000005
2,1916,4.863
3,1917,2.43
1,1914,4.333
2,1917,4.9030000000000005
3,1918,2.214
1,1915,5.184
2,1918,4.828
3,1919,1.818
1,1916,5.706
2,1919,5.308
3,1920,2.5340000000000003
1,1917,6.162
2,1920,5.696
3,1921,3.333
1,1918,7.041
2,1921,6.594
3,1922,3.0300000000000002
1,1919,7.643
2,1922,6.272
3,1923,2.797
1,1920,7.033
3,1924,2.797
2,1923,6.47
1,1921,7.152
3,1925,2.797
1,1922,7.152
2,1924,6.47
2,1925,6.47
1,1923,7.152
3,1926,2.797
1,1924,7.152
2,1926,6.47
3,1927,2.797
1,1925,7.152
2,1927,6.47
3,1928,2.797
1,1926,7.152
2,1928,6.47
3,1929,25.771
1,1927,8.11
2,1929,7.232
3,1930,6.3870000000000005
1,1928,7.615
2,1930,5.521
3,1931,0.017
2,1931,5.957
1,1929,8.062
3,1932,0.357
2,1932,6.3660000000000005
3,1933,0.331
1,1930,8.518
3,1934,1.559
2,1933,6.656000000000001
1,1931,8.079
3,1935,1.722
1,1932,7.634
2,1934,6.854
3,1936,1.889
2,1935,6.816
1,1933,8.024000000000001
2,1936,6.655
3,1937,2.132
1,1934,8.65
2,1937,6.532
3,1938,1.829
1,1935,7.684
2,1938,7.314
3,1939,2.368
1,1936,7.9430000000000005
2,1939,7.69
3,1940,2.437
1,1937,7.9430000000000005
2,1940,8.411
3,1941,2.7600000000000002
1,1938,8.206
2,1941,8.439
3,1942,3.202
1,1939,9.523
3,1943,3.423
2,1942,8.712
1,1940,10.237
1,1941,9.854000000000001
3,1944,3.747
2,1943,9.124
3,1945,2.801
1,1942,9.803
2,1944,8.437
3,1946,3.277
1,1943,9.76
2,1945,8.038
3,1947,5.127
2,1946,8.488
1,1944,10.771
2,1947,8.817
3,1948,3.044
1,1945,10.106
2,1948,8.512
3,1949,2.738
1,1946,10.843
2,1949,8.512
3,1950,2.479
1,1947,9.599
2,1950,8.512
1,1948,9.599
3,1951,2.479
2,1951,8.512
1,1949,9.599
3,1952,2.479
1,1950,9.599
2,1952,8.512
3,1953,2.479
1,1951,9.599
2,1953,8.512
3,1954,2.479
2,1954,8.512
1,1952,9.599
3,1955,2.479
1,1953,9.599
2,1955,8.512
3,1956,19.067
1,1954,12.046
2,1956,11.163
3,1957,5.578
1,1955,11.492
2,1957,9.841000000000001
3,1958,0.076
2,1958,10.183
1,1956,12.709
3,1959,1.042
2,1959,10.718
3,1960,0.055
1,1957,13.64
1,1958,12.76
2,1960,11.357000000000001
3,1961,0.39
1,1959,11.688
2,1961,10.925
3,1962,0.058
3,1963,0.081
1,1960,7.369
2,1962,0.096
1,1961,0.073
3,1964,0.081
2,1963,0.054
1,1962,0.073
3,1965,3.266
2,1964,0.054
1,1963,0.073
3,1966,3.266
2,1965,0.054
1,1964,3.714
2,1966,3.241
3,1967,3.266
1,1965,7.868
2,1967,6.595
3,1968,9.019
1,1966,10.222
2,1968,10.873000000000001
3,1969,12.545
1,1967,12.166
3,1970,0.024
2,1969,12.442
3,1971,14.052
1,1968,12.724
2,1970,12.809000000000001
3,1972,14.523
1,1969,12.289
2,1971,12.481
1,1970,12.289
3,1973,10.758000000000001
2,1972,12.561
3,1974,0.021
1,1971,12.408
2,1973,12.766
3,1975,0.024
1,1972,12.408
2,1974,12.766
1,1973,12.512
3,1976,0.985
2,1975,12.805
1,1974,12.512
2,1976,12.805
3,1977,0.985
1,1975,12.512
2,1977,12.805
3,1978,0.985
1,1976,12.512
2,1978,12.805
3,1979,0.985
1,1977,12.512
3,1980,0.985
2,1979,12.805
1,1978,12.512
3,1981,0.985
2,1980,12.805
1,1979,12.512
3,1982,0.985
2,1981,12.805
1,1980,12.512
3,1983,4.436
2,1982,15.356
1,1981,18.757
3,1984,0.439
2,1983,15.356
1,1982,15.18
2,1984,15.119
3,1985,3.1310000000000002
1,1983,14.986
2,1985,14.961
3,1986,2.824
1,1984,13.232000000000001
2,1986,11.782
3,1987,2.961
1,1985,14.745000000000001
2,1987,14.382
3,1988,3.113
1,1986,15.001
2,1988,15.31
3,1989,3.528
1,1987,15.273
2,1989,15.681000000000001
3,1990,3.43
2,1990,15.575000000000001
1,1988,15.253
3,1991,2.176
2,1991,15.528
1,1989,15.148
3,1992,3.157
2,1992,15.339
1,1990,15.324
3,1993,3.395
2,1993,15.199
1,1991,15.145
3,1994,3.3970000000000002
2,1994,15.801
1,1992,15.028
3,1995,3.569
2,1995,16.046
1,1993,15.622
3,1996,3.4010000000000002
2,1996,16.883
1,1994,16.434
3,1997,3.7
1,1995,15.419
2,1997,16.43
3,1998,3.7800000000000002
1,1996,15.268
2,1998,16.467
3,1999,3.887
1,1997,15.727
2,1999,17.229
3,2000,3.8000000000000003
1,1998,16.002
2,2000,17.918
3,2001,3.968
1,1999,16.763
2,2001,17.918
3,2002,3.968
1,2000,16.763
2,2002,17.918
3,2003,3.968
1,2001,16.763
2,2003,17.918
3,2004,3.968
1,2002,16.763
2,2004,17.918
3,2005,3.968
1,2003,16.763
2,2005,17.918
3,2006,3.968
2,2006,17.918
3,2007,3.968
1,2004,16.763
1,2005,16.763
3,2008,3.968
2,2007,17.918
1,2006,16.763
2,2008,17.918
3,2009,3.968
1,2007,16.763
2,2009,17.023
3,2010,3.2680000000000002
2,2010,17.023
3,2011,0.932
1,2008,18.628
3,2012,0.932
1,2009,16.986
2,2011,16.219
1,2010,17.824
2,2012,17.298000000000002
3,2013,5.373
1,2011,14.259
3,2014,3.704
2,2013,15.234
1,2012,14.89
3,2015,4.39
2,2014,17.872
3,2016,4.39
1,2013,17.422
2,2015,17.0
3,2017,3.811
1,2014,16.385
2,2016,16.457
1,2015,16.62
3,2018,5.073
2,2017,16.513
1,2016,17.47
3,2019,5.15
2,2018,16.227
1,2017,16.213
3,2020,6.904
2,2019,16.641000000000002
1,2018,16.577
3,2021,5.4110000000000005
2,2020,16.482
1,2019,18.002
3,2022,6.023
2,2021,16.97
1,2020,18.002
3,2023,5.804
2,2022,17.404
1,2021,17.79
2,2023,17.67
3,2024,5.197
1,2022,18.224
2,2024,18.237000000000002
3,2025,5.329
1,2023,17.633
2,2025,17.621
3,2026,5.3740000000000006
1,2024,17.957
2,2026,17.584
3,2027,5.356
3,2028,5.445
1,2025,17.968
2,2027,17.952
3,2029,5.668
1,2026,17.698
2,2028,17.888
1,2027,17.698
2,2029,17.888
3,2030,5.668
2,2030,17.888
3,2031,5.668
1,2028,17.698
1,2029,17.698
2,2031,17.888
3,2032,5.668
1,2030,17.698
3,2033,5.668
2,2032,17.888
1,2031,17.698
3,2034,5.668
2,2033,17.888
2,2034,17.888
1,2032,17.698
3,2035,5.668
1,2033,17.698
3,2036,5.668
2,2035,30.381
1,2034,18.66
2,2036,18.242
3,2037,5.867
1,2035,18.799
2,2037,18.206
3,2038,4.591
1,2036,18.85
2,2038,19.079
3,2039,4.094
2,2039,15.919
1,2037,19.034
3,2040,3.886
1,2038,17.869
2,2040,17.291
3,2041,4.025
1,2039,17.469
2,2041,17.319
3,2042,4.025
1,2040,17.064
2,2042,18.097
3,2043,4.482
2,2043,17.716
1,2041,17.455000000000002
3,2044,3.6430000000000002
1,2042,17.026
2,2044,16.615000000000002
3,2045,3.537
3,2046,3.656
1,2043,17.179000000000002
2,2045,17.183
3,2047,4.2010000000000005
1,2044,16.278
2,2046,16.046
1,2045,15.413
2,2047,16.376
3,2048,4.3870000000000005
1,2046,16.705000000000002
3,2049,3.4370000000000003
2,2048,16.285
3,2050,4.0280000000000005
1,2047,15.378
2,2049,16.05
3,2051,4.271
1,2048,15.461
2,2050,16.107
3,2052,3.923
1,2049,15.715
2,2051,15.925
3,2053,3.8810000000000002
1,2050,15.860000000000001
2,2052,15.801
1,2051,15.669
3,2054,3.8810000000000002
2,2053,15.801
2,2054,15.801
1,2052,15.669
3,2055,3.8810000000000002
3,2056,3.8810000000000002
1,2053,15.669
2,2055,15.801
3,2057,3.8810000000000002
1,2054,15.669
2,2056,15.801
3,2058,3.8810000000000002
1,2055,15.669
2,2057,15.801
1,2056,15.669
2,2058,15.801
3,2059,3.8810000000000002
1,2057,15.669
2,2059,15.801
3,2060,3.8810000000000002
1,2058,15.669
2,2060,15.801
3,2061,3.8810000000000002
1,2059,29.855
3,2062,2.234
2,2061,14.889000000000001
1,2060,15.109
2,2062,14.577
3,2063,1.745
1,2061,14.869
2,2063,14.701
3,2064,1.54
1,2062,13.66
3,2065,1.249
2,2064,12.672
1,2063,13.791
2,2065,13.804
3,2066,1.032
1,2064,13.341000000000001
2,2066,13.804
3,2067,1.425
1,2065,13.341000000000001
2,2067,13.721
3,2068,2.13
1,2066,13.008000000000001
2,2068,13.012
3,2069,2.5260000000000002
1,2067,13.793000000000001
2,2069,13.242
3,2070,3.1470000000000002
1,2068,13.793000000000001
3,2071,1.727
2,2070,14.416
1,2069,14.589
2,2071,14.948
3,2072,2.122
1,2070,14.261000000000001
2,2072,14.152000000000001
3,2073,1.321
1,2071,14.296000000000001
2,2073,13.804
3,2074,1.218
1,2072,13.778
3,2075,1.931
2,2074,13.893
1,2073,13.778
2,2075,13.893
3,2076,1.514
1,2074,13.647
3,2077,2.158
2,2076,13.673
1,2075,13.647
3,2078,2.158
2,2077,13.673
1,2076,13.647
3,2079,2.158
2,2078,13.673
1,2077,13.647
3,2080,2.158
2,2079,13.673
1,2078,13.647
3,2081,2.158
2,2080,13.673
1,2079,13.647
3,2082,2.158
2,2081,13.673
1,2080,13.647
2,2082,13.673
3,2083,2.158
1,2081,13.647
2,2083,13.673
3,2084,2.158
1,2082,13.647
2,2084,13.673
3,2085,2.158
1,2083,13.647
2,2085,13.673
3,2086,2.158
1,2084,13.647
2,2086,13.673
3,2087,2.158
1,2085,14.88
2,2087,13.409
3,2088,1.7570000000000001
1,2086,12.573
2,2088,13.049
3,2089,0.019
1,2087,12.659
2,2089,12.818
3,2090,2.434
1,2088,12.089
2,2090,12.407
3,2091,1.57
1,2089,13.506
2,2091,12.407
3,2092,1.693
1,2090,13.506
2,2092,13.617
3,2093,1.8980000000000001
1,2091,13.731
2,2093,13.704
3,2094,2.575
1,2092,13.413
2,2094,13.725
3,2095,2.386
1,2093,13.757
2,2095,13.975
3,2096,3.207
1,2094,14.188
2,2096,14.426
3,2097,3.5500000000000003
1,2095,14.686
2,2097,15.405000000000001
3,2098,4.05
1,2096,15.0
2,2098,15.746
3,2099,3.9210000000000003
2,2099,15.15
1,2097,14.909
3,2100,3.622
1,2098,15.290000000000001
2,2100,15.315
3,2101,3.204
1,2099,15.120000000000001
2,2101,15.289
3,2102,2.728
2,2102,15.289
1,2100,15.120000000000001
3,2103,2.728
2,2103,15.289
1,2101,15.120000000000001
3,2104,2.728
2,2104,15.289
3,2105,2.728
1,2102,15.120000000000001
2,2105,15.289
3,2106,2.728
1,2103,15.120000000000001
2,2106,15.289
3,2107,2.728
1,2104,15.120000000000001
2,2107,15.289
3,2108,2.728
1,2105,15.120000000000001
3,2109,2.728
1,2106,15.120000000000001
2,2108,15.289
3,2110,2.728
1,2107,15.120000000000001
2,2109,15.289
2,2110,15.289
3,2111,2.728
1,2108,15.120000000000001
2,2111,15.289
3,2112,2.728
1,2109,15.120000000000001
2,2112,15.289
3,2113,2.728
1,2110,15.120000000000001
3,2114,2.728
2,2113,15.289
1,2111,15.120000000000001
3,2115,47.478
2,2114,15.289
1,2112,15.120000000000001
3,2116,7.751
2,2115,22.781
1,2113,75.818
3,2117,0.232
2,2116,15.881
1,2114,15.609
3,2118,0.146
2,2117,15.888
1,2115,14.982000000000001
1,2116,12.763
2,2118,14.579
3,2119,0.04
1,2117,14.272
2,2119,15.815
3,2120,0.026000000000000002
1,2118,15.280000000000001
2,2120,16.098
3,2121,0.988
1,2119,14.601
2,2121,15.505
3,2122,1.149
1,2120,15.874
2,2122,16.375
3,2123,1.493
1,2121,16.363
2,2123,16.167
3,2124,2.001
1,2122,16.23
2,2124,16.259
3,2125,2.11
1,2123,16.61
2,2125,16.743000000000002
3,2126,2.29
1,2124,16.824
2,2126,17.007
3,2127,2.5100000000000002
1,2125,16.824
2,2127,17.007
3,2128,3.198
1,2126,16.824
3,2129,3.198
2,2128,17.007
1,2127,16.824
3,2130,3.198
2,2129,17.007
1,2128,16.824
3,2131,3.198
2,2130,17.007
1,2129,16.824
2,2131,17.007
3,2132,3.198
1,2130,16.824
2,2132,17.007
3,2133,3.198
1,2131,16.824
2,2133,17.007
3,2134,3.198
2,2134,17.007
1,2132,16.824
3,2135,3.198
2,2135,17.007
3,2136,3.198
1,2133,16.824
2,2136,17.007
1,2134,16.824
3,2137,3.198
2,2137,17.007
3,2138,3.198
1,2135,16.824
2,2138,17.007
3,2139,3.198
1,2136,16.824
2,2139,17.007
3,2140,3.198
1,2137,16.824
1,2138,16.824
2,2140,17.007
3,2141,3.198
1,2139,16.824
2,2141,17.007
3,2142,6.755
2,2142,18.625
3,2143,0.488
1,2140,15.797
1,2141,15.797
2,2143,17.246
3,2144,1.976
1,2142,17.736
2,2144,17.205000000000002
3,2145,3.378
1,2143,16.278
2,2145,16.629
3,2146,3.674
1,2144,13.764000000000001
3,2147,3.223
2,2146,15.318
1,2145,16.6
2,2147,16.708000000000002
3,2148,3.777
1,2146,16.35
2,2148,16.713
3,2149,1.266
3,2150,3.237
1,2147,16.021
2,2149,17.281
3,2151,4.035
2,2150,15.874
1,2148,16.757
3,2152,4.035
1,2149,15.234
2,2151,15.116
1,2150,16.35
3,2153,4.561
2,2152,16.904
1,2151,17.868000000000002
2,2153,17.435
3,2154,4.561
1,2152,17.868000000000002
2,2154,17.435
3,2155,4.561
1,2153,17.868000000000002
2,2155,17.435
3,2156,4.561
1,2154,17.868000000000002
2,2156,17.435
3,2157,4.561
1,2155,17.868000000000002
2,2157,17.435
3,2158,4.561
1,2156,17.868000000000002
3,2159,4.561
2,2158,17.435
1,2157,17.868000000000002
2,2159,17.435
3,2160,4.561
1,2158,17.868000000000002
2,2160,17.435
3,2161,4.561
1,2159,17.868000000000002
2,2161,17.435
3,2162,4.561
1,2160,17.868000000000002
2,2162,17.435
3,2163,4.561
1,2161,17.868000000000002
2,2163,17.435
3,2164,4.561
1,2162,17.868000000000002
2,2164,17.435
3,2165,4.561
1,2163,17.868000000000002
2,2165,17.435
3,2166,4.561
1,2164,17.868000000000002
2,2166,17.435
3,2167,4.561
1,2165,17.868000000000002
2,2167,17.435
3,2168,4.561
1,2166,17.868000000000002
2,2168,17.435
3,2169,4.561
1,2167,17.868000000000002
2,2169,17.435
3,2170,36.537
1,2168,17.868000000000002
2,2170,87.252
3,2171,9.421
2,2171,47.819
1,2169,17.868000000000002
3,2172,0.091
2,2172,16.387
1,2170,19.399
3,2173,0.744
2,2173,14.661
1,2171,15.267
3,2174,2.2640000000000002
1,2172,16.003
2,2174,15.854000000000001
3,2175,3.5380000000000003
2,2175,15.854000000000001
1,2173,15.331
3,2176,3.004
2,2176,17.128
1,2174,15.428
3,2177,3.951
2,2177,18.284
3,2178,3.498
1,2175,17.133
2,2178,18.284
3,2179,3.498
1,2176,17.048000000000002
2,2179,17.255
3,2180,3.498
1,2177,17.048000000000002
2,2180,17.255
3,2181,3.498
1,2178,17.048000000000002
3,2182,3.498
1,2179,17.048000000000002
2,2181,17.255
3,2183,3.498
2,2182,17.255
1,2180,17.048000000000002
2,2183,17.255
3,2184,3.498
1,2181,17.048000000000002
2,2184,17.255
3,2185,3.498
1,2182,17.048000000000002
3,2186,3.498
2,2185,17.255
1,2183,17.048000000000002
3,2187,3.498
2,2186,17.255
1,2184,17.048000000000002
3,2188,3.498
2,2187,17.255
1,2185,17.048000000000002
3,2189,3.498
2,2188,17.255
1,2186,17.048000000000002
3,2190,3.498
2,2189,17.255
1,2187,17.048000000000002
3,2191,3.498
2,2190,17.255
1,2188,17.048000000000002
1,2189,17.048000000000002
3,2192,3.498
2,2191,17.255
3,2193,3.498
2,2192,17.255
1,2190,17.048000000000002
3,2194,3.498
2,2193,17.255
1,2191,17.048000000000002
3,2195,3.498
2,2194,17.255
1,2192,17.048000000000002
3,2196,3.498
2,2195,17.255
1,2193,17.048000000000002
2,2196,17.255
3,2197,3.498
1,2194,17.048000000000002
2,2197,18.249
3,2198,5.558
1,2195,87.47800000000001
2,2198,18.249
3,2199,0.889
1,2196,19.077
2,2199,17.496
3,2200,1.043
1,2197,19.077
2,2200,17.77
3,2201,1.043
1,2198,16.937
2,2201,13.280000000000001
3,2202,4.007
1,2199,11.032
2,2202,14.634
3,2203,6.284
1,2200,10.911
1,2201,14.445
2,2203,16.129
3,2204,6.373
1,2202,14.445
2,2204,16.129
3,2205,6.25
1,2203,14.445
2,2205,16.129
3,2206,6.25
2,2206,16.129
3,2207,6.25
1,2204,14.445
3,2208,6.25
2,2207,16.129
1,2205,14.445
1,2206,14.445
2,2208,16.129
3,2209,6.25
1,2207,14.445
3,2210,6.25
2,2209,16.129
1,2208,14.445
3,2211,6.25
2,2210,16.129
2,2211,16.129
3,2212,6.25
1,2209,14.445
2,2212,16.129
3,2213,6.25
2,2213,16.129
3,2214,6.25
1,2210,14.445
2,2214,16.129
3,2215,6.25
1,2211,14.445
2,2215,16.129
3,2216,6.25
1,2212,14.445
2,2216,16.129
3,2217,6.25
1,2213,14.445
3,2218,6.25
2,2217,16.129
1,2214,14.445
3,2219,6.25
2,2218,16.129
1,2215,14.445
1,2216,14.445
2,2219,16.129
3,2220,6.25
1,2217,14.445
3,2221,6.25
2,2220,16.129
3,2222,6.25
1,2218,14.445
2,2221,16.129
1,2219,14.445
2,2222,16.129
3,2223,6.25
1,2220,14.445
2,2223,16.129
3,2224,6.25
1,2221,14.445
3,2225,88.026
2,2224,22.992
1,2222,100.21900000000001
3,2226,15.915000000000001
2,2225,15.408
1,2223,14.472
2,2226,14.667
3,2227,15.421000000000001
1,2224,11.798
2,2227,14.667
3,2228,0.645
1,2225,9.179
2,2228,9.421
3,2229,0.659
1,2226,9.179
2,2229,9.421
3,2230,0.659
1,2227,9.179
2,2230,9.421
3,2231,0.659
1,2228,9.179
3,2232,0.659
2,2231,9.421
1,2229,9.179
3,2233,0.659
2,2232,9.421
3,2234,0.659
1,2230,9.179
2,2233,9.421
1,2231,9.179
3,2235,0.659
2,2234,9.421
1,2232,9.179
3,2236,0.659
2,2235,9.421
1,2233,9.179
2,2236,9.421
3,2237,0.659
1,2234,9.179
2,2237,9.421
3,2238,0.659
1,2235,9.179
2,2238,9.421
3,2239,0.659
1,2236,9.179
2,2239,9.421
3,2240,0.659
1,2237,9.179
2,2240,9.421
3,2241,0.659
1,2238,9.179
2,2241,9.421
3,2242,0.659
1,2239,9.179
2,2242,9.421
3,2243,0.659
1,2240,9.179
3,2244,0.659
2,2243,9.421
1,2241,9.179
2,2244,9.421
3,2245,0.659
1,2242,9.179
2,2245,9.421
3,2246,0.659
1,2243,9.179
2,2246,9.421
3,2247,0.659
1,2244,9.179
2,2247,9.421
3,2248,0.659
1,2245,9.179
2,2248,9.421
3,2249,0.659
1,2246,9.179
2,2249,9.421
3,2250,0.659
2,2250,9.421
3,2251,0.659
1,2247,9.179
2,2251,9.421
3,2252,64.015
1,2248,9.179
2,2252,109.84100000000001
3,2253,8.257
1,2249,9.179
3,2254,0.18
2,2253,15.043000000000001
1,2250,94.185
3,2255,2.1390000000000002
2,2254,14.030000000000001
1,2251,36.56
3,2256,1.479
2,2255,14.030000000000001
1,2252,36.56
3,2257,1.479
2,2256,14.030000000000001
1,2253,36.56
3,2258,1.479
2,2257,14.030000000000001
1,2254,36.56
3,2259,1.479
2,2258,14.030000000000001
1,2255,36.56
1,2256,36.56
2,2259,14.030000000000001
3,2260,1.479
1,2257,36.56
2,2260,14.030000000000001
3,2261,1.479
1,2258,36.56
2,2261,14.030000000000001
3,2262,1.479
2,2262,14.030000000000001
1,2259,36.56
3,2263,1.479
1,2260,36.56
2,2263,14.030000000000001
3,2264,1.479
1,2261,36.56
3,2265,1.479
2,2264,14.030000000000001
1,2262,36.56
3,2266,1.479
2,2265,14.030000000000001
3,2267,1.479
1,2263,36.56
2,2266,14.030000000000001
3,2268,1.479
2,2267,14.030000000000001
1,2264,36.56
3,2269,1.479
2,2268,14.030000000000001
1,2265,36.56
3,2270,1.479
2,2269,14.030000000000001
1,2266,36.56
3,2271,1.479
2,2270,14.030000000000001
1,2267,36.56
3,2272,1.479
2,2271,14.030000000000001
1,2268,36.56
2,2272,14.030000000000001
3,2273,1.479
1,2269,36.56
2,2273,14.030000000000001
3,2274,1.479
1,2270,36.56
3,2275,1.479
2,2274,14.030000000000001
1,2271,36.56
3,2276,1.479
2,2275,14.030000000000001
1,2272,36.56
3,2277,1.479
2,2276,14.030000000000001
1,2273,36.56
2,2277,14.030000000000001
3,2278,1.479
1,2274,36.56
2,2278,11.11
3,2279,4.133
1,2275,68.402
2,2279,10.856
3,2280,0.198
1,2276,28.617
2,2280,10.856
3,2281,0.166
1,2277,28.617
2,2281,10.856
3,2282,0.166
1,2278,28.617
2,2282,10.856
3,2283,0.166
1,2279,28.617
2,2283,10.856
3,2284,0.166
1,2280,28.617
2,2284,10.856
3,2285,0.166
1,2281,28.617
2,2285,10.856
3,2286,0.166
1,2282,28.617
2,2286,10.856
3,2287,0.166
1,2283,28.617
2,2287,10.856
3,2288,0.166
1,2284,28.617
2,2288,10.856
3,2289,0.166
1,2285,28.617
2,2289,10.856
3,2290,0.166
1,2286,28.617
2,2290,10.856
3,2291,0.166
1,2287,28.617
2,2291,10.856
3,2292,0.166
1,2288,28.617
2,2292,10.856
3,2293,0.166
1,2289,28.617
2,2293,10.856
3,2294,0.166
1,2290,28.617
3,2295,0.166
2,2294,10.856
1,2291,28.617
2,2295,10.856
3,2296,0.166
1,2292,28.617
2,2296,10.856
3,2297,0.166
1,2293,28.617
2,2297,10.856
3,2298,0.166
1,2294,28.617
2,2298,10.856
3,2299,0.166
1,2295,28.617
3,2300,0.166
2,2299,10.856
1,2296,28.617
3,2301,0.166
2,2300,10.856
1,2297,28.617
2,2301,10.856
3,2302,0.166
1,2298,28.617
3,2303,0.166
2,2302,10.856
1,2299,28.617
2,2303,10.856
3,2304,0.166
1,2300,28.617
3,2305,54.108000000000004
1,2301,28.617
2,2304,10.856
3,2306,10.097
2,2305,114.104
1,2302,28.617
3,2307,0.025
2,2306,36.623
1,2303,28.617
2,2307,1.606
3,2308,0.304
1,2304,129.772
3,2309,0.588
2,2308,3.595
1,2305,83.285
2,2309,3.595
3,2310,0.588
1,2306,83.285
2,2310,3.595
3,2311,0.588
1,2307,83.285
1,2308,83.285
2,2311,3.595
3,2312,0.588
3,2313,0.588
1,2309,83.285
2,2312,3.595
3,2314,0.588
1,2310,83.285
2,2313,3.595
3,2315,0.588
2,2314,3.595
1,2311,83.285
3,2316,0.588
2,2315,3.595
1,2312,83.285
3,2317,0.588
1,2313,83.285
2,2316,3.595
1,2314,83.285
2,2317,3.595
3,2318,0.588
2,2318,3.595
1,2315,83.285
3,2319,0.588
2,2319,3.595
1,2316,83.285
3,2320,0.588
1,2317,83.285
2,2320,3.595
3,2321,0.588
1,2318,83.285
3,2322,0.588
2,2321,3.595
1,2319,83.285
3,2323,0.588
2,2322,3.595
1,2320,83.285
3,2324,0.588
2,2323,3.595
3,2325,0.588
1,2321,83.285
2,2324,3.595
3,2326,0.588
1,2322,83.285
2,2325,3.595
1,2323,83.285
2,2326,3.595
3,2327,0.588
1,2324,83.285
2,2327,3.595
3,2328,0.588
1,2325,83.285
3,2329,0.588
2,2328,3.595
1,2326,83.285
3,2330,0.588
2,2329,3.595
1,2327,83.285
3,2331,0.588
2,2330,103.437
1,2328,83.285
3,2332,2.794
2,2331,78.859
1,2329,83.285
2,2332,14.029
3,2333,1.1480000000000001
1,2330,112.97800000000001
2,2333,1.7810000000000001
3,2334,0.8320000000000001
1,2331,69.363
2,2334,1.7810000000000001
3,2335,0.8320000000000001
1,2332,69.363
2,2335,1.7810000000000001
3,2336,0.8320000000000001
1,2333,69.363
3,2337,0.8320000000000001
2,2336,1.7810000000000001
1,2334,69.363
2,2337,1.7810000000000001
3,2338,0.8320000000000001
2,2338,1.7810000000000001
3,2339,0.8320000000000001
1,2335,69.363
3,2340,0.8320000000000001
2,2339,1.7810000000000001
1,2336,69.363
2,2340,1.7810000000000001
3,2341,0.8320000000000001
1,2337,69.363
2,2341,1.7810000000000001
3,2342,0.8320000000000001
1,2338,69.363
2,2342,1.7810000000000001
3,2343,0.8320000000000001
1,2339,69.363
2,2343,1.7810000000000001
3,2344,0.8320000000000001
1,2340,69.363
3,2345,0.8320000000000001
2,2344,1.7810000000000001
1,2341,69.363
2,2345,1.7810000000000001
3,2346,0.8320000000000001
1,2342,69.363
3,2347,0.8320000000000001
2,2346,1.7810000000000001
1,2343,69.363
3,2348,0.8320000000000001
2,2347,1.7810000000000001
1,2344,69.363
2,2348,1.7810000000000001
3,2349,0.8320000000000001
1,2345,69.363
2,2349,1.7810000000000001
3,2350,0.8320000000000001
1,2346,69.363
2,2350,1.7810000000000001
3,2351,0.8320000000000001
1,2347,69.363
2,2351,1.7810000000000001
3,2352,0.8320000000000001
1,2348,69.363
2,2352,1.7810000000000001
3,2353,0.8320000000000001
1,2349,69.363
3,2354,0.8320000000000001
2,2353,1.7810000000000001
1,2350,69.363
2,2354,1.7810000000000001
3,2355,0.8320000000000001
1,2351,69.363
2,2355,1.7810000000000001
3,2356,0.8320000000000001
1,2352,69.363
3,2357,0.8320000000000001
2,2356,1.7810000000000001
1,2353,69.363
3,2358,0.8320000000000001
2,2357,1.7810000000000001
2,2358,118.84700000000001
1,2354,69.363
2,2359,14.155000000000001
1,2355,177.834
3,2359,5.324
2,2360,0.157
1,2356,95.09100000000001
3,2360,0.10300000000000001
2,2361,0.157
1,2357,95.09100000000001
3,2361,0.10300000000000001
2,2362,0.157
1,2358,95.09100000000001
3,2362,0.10300000000000001
2,2363,0.157
1,2359,95.09100000000001
3,2363,0.10300000000000001
2,2364,0.157
1,2360,95.09100000000001
3,2364,0.10300000000000001
2,2365,0.157
1,2361,95.09100000000001
3,2365,0.10300000000000001
2,2366,0.157
3,2366,0.10300000000000001
1,2362,95.09100000000001
2,2367,0.157
3,2367,0.10300000000000001
1,2363,95.09100000000001
2,2368,0.157
3,2368,0.10300000000000001
1,2364,95.09100000000001
2,2369,0.157
3,2369,0.10300000000000001
1,2365,95.09100000000001
2,2370,0.157
3,2370,0.10300000000000001
1,2366,95.09100000000001
2,2371,0.157
3,2371,0.10300000000000001
1,2367,95.09100000000001
2,2372,0.157
3,2372,0.10300000000000001
1,2368,95.09100000000001
2,2373,0.157
1,2369,95.09100000000001
3,2373,0.10300000000000001
2,2374,0.157
3,2374,0.10300000000000001
1,2370,95.09100000000001
2,2375,0.157
3,2375,0.10300000000000001
1,2371,95.09100000000001
2,2376,0.157
1,2372,95.09100000000001
3,2376,0.10300000000000001
2,2377,0.157
1,2373,95.09100000000001
3,2377,0.10300000000000001
2,2378,0.157
1,2374,95.09100000000001
3,2378,0.10300000000000001
2,2379,0.157
1,2375,95.09100000000001
3,2379,0.10300000000000001
2,2380,0.157
1,2376,95.09100000000001
3,2380,0.10300000000000001
